"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"20895","10.906183","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17723393 Win=65535 Len=0","20","2","2","","","0.000006000","1.242213000"
"20899","10.906422","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17726313 Win=65535 Len=0","20","2","2","","","0.000019000","1.242452000"
"20900","10.906429","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17727489 Win=65535 Len=0","20","2","2","","","0.000007000","1.242459000"
"20904","10.906480","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17731585 Win=65535 Len=0","20","2","2","","","0.000026000","1.242510000"
"20908","10.906574","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17734505 Win=65535 Len=0","20","2","2","","","0.000020000","1.242604000"
"20909","10.906581","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17735681 Win=65535 Len=0","20","2","2","","","0.000007000","1.242611000"
"20913","10.906820","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17738601 Win=65535 Len=0","20","2","2","","","0.000018000","1.242850000"
"20914","10.906827","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17739777 Win=65535 Len=0","20","2","2","","","0.000007000","1.242857000"
"20919","10.906923","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17742697 Win=65535 Len=0","20","2","2","","","0.000018000","1.242953000"
"20920","10.906932","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17745333 Win=65535 Len=0","20","2","2","","","0.000009000","1.242962000"
"20923","10.906982","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17747969 Win=65535 Len=0","20","2","2","","","0.000028000","1.243012000"
"20927","10.907216","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17750889 Win=65535 Len=0","20","2","2","","","0.000018000","1.243246000"
"20928","10.907222","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17752065 Win=65535 Len=0","20","2","2","","","0.000006000","1.243252000"
"20931","10.907266","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17754985 Win=65535 Len=0","20","2","2","","","0.000028000","1.243296000"
"20933","10.907304","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17756161 Win=65535 Len=0","20","2","2","","","0.000017000","1.243334000"
"20936","10.907433","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17759081 Win=65535 Len=0","20","2","2","","","0.000019000","1.243463000"
"20939","10.907498","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17761717 Win=65535 Len=0","20","2","2","","","0.000021000","1.243528000"
"20942","10.907547","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17764353 Win=65535 Len=0","20","2","2","","","0.000019000","1.243577000"
"20945","10.907660","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17767273 Win=65535 Len=0","20","2","2","","","0.000022000","1.243690000"
"20947","10.907702","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17768449 Win=65535 Len=0","20","2","2","","","0.000017000","1.243732000"
"20951","10.907834","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17771369 Win=65535 Len=0","20","2","2","","","0.000019000","1.243864000"
"20952","10.907841","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17772545 Win=65535 Len=0","20","2","2","","","0.000007000","1.243871000"
"20956","10.908013","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17775465 Win=65535 Len=0","20","2","2","","","0.000020000","1.244043000"
"20957","10.908020","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17776641 Win=65535 Len=0","20","2","2","","","0.000007000","1.244050000"
"20960","10.908078","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17779561 Win=65535 Len=0","20","2","2","","","0.000019000","1.244108000"
"20962","10.908130","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17780737 Win=65535 Len=0","20","2","2","","","0.000023000","1.244160000"
"20965","10.908255","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17783657 Win=65535 Len=0","20","2","2","","","0.000019000","1.244285000"
"20967","10.908295","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17784833 Win=65535 Len=0","20","2","2","","","0.000019000","1.244325000"
"20970","10.908351","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17787753 Win=65535 Len=0","20","2","2","","","0.000019000","1.244381000"
"20972","10.908392","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17788929 Win=65535 Len=0","20","2","2","","","0.000018000","1.244422000"
"20975","10.908466","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17791849 Win=65535 Len=0","20","2","2","","","0.000018000","1.244496000"
"20977","10.908508","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17793025 Win=65535 Len=0","20","2","2","","","0.000016000","1.244538000"
"20981","10.908640","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17795945 Win=65535 Len=0","20","2","2","","","0.000017000","1.244670000"
"20982","10.908647","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17797121 Win=65535 Len=0","20","2","2","","","0.000007000","1.244677000"
"20986","10.908699","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17801217 Win=65535 Len=0","20","2","2","","","0.000030000","1.244729000"
"20990","10.908847","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17804137 Win=65535 Len=0","20","2","2","","","0.000019000","1.244877000"
"20991","10.908854","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17805313 Win=65535 Len=0","20","2","2","","","0.000007000","1.244884000"
"20994","10.908896","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17808233 Win=65535 Len=0","20","2","2","","","0.000029000","1.244926000"
"20996","10.908937","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17809409 Win=65535 Len=0","20","2","2","","","0.000020000","1.244967000"
"21002","10.909070","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17812329 Win=65535 Len=0","20","2","2","","","0.000016000","1.245100000"
"21003","10.909077","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17814965 Win=65535 Len=0","20","2","2","","","0.000007000","1.245107000"
"21005","10.909097","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17817601 Win=65535 Len=0","20","2","2","","","0.000012000","1.245127000"
"21008","10.909212","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17820521 Win=65535 Len=0","20","2","2","","","0.000017000","1.245242000"
"21010","10.909267","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17821697 Win=65535 Len=0","20","2","2","","","0.000024000","1.245297000"
"21014","10.909421","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17824617 Win=65535 Len=0","20","2","2","","","0.000016000","1.245451000"
"21015","10.909428","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17825793 Win=65535 Len=0","20","2","2","","","0.000007000","1.245458000"
"21019","10.909479","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17829889 Win=65535 Len=0","20","2","2","","","0.000028000","1.245509000"
"21023","10.909624","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17832809 Win=65535 Len=0","20","2","2","","","0.000020000","1.245654000"
"21024","10.909630","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17833985 Win=65535 Len=0","20","2","2","","","0.000006000","1.245660000"
"21027","10.909676","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17836905 Win=65535 Len=0","20","2","2","","","0.000026000","1.245706000"
"21029","10.909713","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17838081 Win=65535 Len=0","20","2","2","","","0.000017000","1.245743000"
"21034","10.909841","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17843637 Win=65535 Len=0","20","2","2","","","0.000018000","1.245871000"
"21037","10.909890","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17846273 Win=65535 Len=0","20","2","2","","","0.000021000","1.245920000"
"21041","10.910022","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17849193 Win=65535 Len=0","20","2","2","","","0.000018000","1.246052000"
"21042","10.910029","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17850369 Win=65535 Len=0","20","2","2","","","0.000007000","1.246059000"
"21045","10.910073","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17853289 Win=65535 Len=0","20","2","2","","","0.000024000","1.246103000"
"21047","10.910111","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17854465 Win=65535 Len=0","20","2","2","","","0.000018000","1.246141000"
"21052","10.910251","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17857385 Win=65535 Len=0","20","2","2","","","0.000017000","1.246281000"
"21055","10.910277","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17860021 Win=65535 Len=0","20","2","2","","","0.000012000","1.246307000"
"21056","10.910285","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17862657 Win=65535 Len=0","20","2","2","","","0.000008000","1.246315000"
"21060","10.910419","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17865577 Win=65535 Len=0","20","2","2","","","0.000020000","1.246449000"
"21061","10.910425","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17866753 Win=65535 Len=0","20","2","2","","","0.000006000","1.246455000"
"21065","10.910626","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17869673 Win=65535 Len=0","20","2","2","","","0.000018000","1.246656000"
"21066","10.910632","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17870849 Win=65535 Len=0","20","2","2","","","0.000006000","1.246662000"
"21070","10.910679","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17874945 Win=65535 Len=0","20","2","2","","","0.000028000","1.246709000"
"21074","10.910789","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17877865 Win=65535 Len=0","20","2","2","","","0.000035000","1.246819000"
"21075","10.910796","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17879041 Win=65535 Len=0","20","2","2","","","0.000007000","1.246826000"
"21079","10.911015","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17881961 Win=65535 Len=0","20","2","2","","","0.000017000","1.247045000"
"21080","10.911022","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17883137 Win=65535 Len=0","20","2","2","","","0.000007000","1.247052000"
"21084","10.911076","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17887233 Win=65535 Len=0","20","2","2","","","0.000024000","1.247106000"
"21088","10.911270","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17890153 Win=65535 Len=0","20","2","2","","","0.000019000","1.247300000"
"21089","10.911277","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17891329 Win=65535 Len=0","20","2","2","","","0.000007000","1.247307000"
"21093","10.911359","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17894249 Win=65535 Len=0","20","2","2","","","0.000011000","1.247389000"
"21094","10.911366","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17895425 Win=65535 Len=0","20","2","2","","","0.000007000","1.247396000"
"21097","10.911430","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17898345 Win=65535 Len=0","20","2","2","","","0.000020000","1.247460000"
"21099","10.911487","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17899521 Win=65535 Len=0","20","2","2","","","0.000026000","1.247517000"
"21102","10.911730","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17902441 Win=65535 Len=0","20","2","2","","","0.000019000","1.247760000"
"21104","10.911787","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17903617 Win=65535 Len=0","20","2","2","","","0.000037000","1.247817000"
"21107","10.911825","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17906537 Win=65535 Len=0","20","2","2","","","0.000020000","1.247855000"
"21109","10.911876","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17907713 Win=65535 Len=0","20","2","2","","","0.000021000","1.247906000"
"21113","10.911992","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17911809 Win=65535 Len=0","20","2","2","","","0.000019000","1.248022000"
"21116","10.912053","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17914729 Win=65535 Len=0","20","2","2","","","0.000020000","1.248083000"
"21118","10.912111","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17915905 Win=65535 Len=0","20","2","2","","","0.000023000","1.248141000"
"21121","10.912310","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17918825 Win=65535 Len=0","20","2","2","","","0.000013000","1.248340000"
"21125","10.912376","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17921461 Win=65535 Len=0","20","2","2","","","0.000019000","1.248406000"
"21127","10.912417","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17924097 Win=65535 Len=0","20","2","2","","","0.000029000","1.248447000"
"21131","10.912474","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17927017 Win=65535 Len=0","20","2","2","","","0.000019000","1.248504000"
"21132","10.912480","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17928193 Win=65535 Len=0","20","2","2","","","0.000006000","1.248510000"
"21136","10.912624","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17931113 Win=65535 Len=0","20","2","2","","","0.000019000","1.248654000"
"21137","10.912630","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17932289 Win=65535 Len=0","20","2","2","","","0.000006000","1.248660000"
"21141","10.912702","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17936385 Win=65535 Len=0","20","2","2","","","0.000030000","1.248732000"
"21148","10.912928","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17939305 Win=65535 Len=0","20","2","2","","","0.000050000","1.248958000"
"21149","10.912944","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17941941 Win=65535 Len=0","20","2","2","","","0.000016000","1.248974000"
"21150","10.912951","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17944577 Win=65535 Len=0","20","2","2","","","0.000007000","1.248981000"
"21154","10.913008","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17948673 Win=65535 Len=0","20","2","2","","","0.000015000","1.249038000"
"21158","10.913220","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17951593 Win=65535 Len=0","20","2","2","","","0.000015000","1.249250000"
"21159","10.913227","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17952769 Win=65535 Len=0","20","2","2","","","0.000007000","1.249257000"
"21162","10.913269","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17955689 Win=65535 Len=0","20","2","2","","","0.000021000","1.249299000"
"21166","10.913320","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17959785 Win=65535 Len=0","20","2","2","","","0.000015000","1.249350000"
"21168","10.913361","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17960961 Win=65535 Len=0","20","2","2","","","0.000017000","1.249391000"
"21171","10.913438","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17963881 Win=65535 Len=0","20","2","2","","","0.000021000","1.249468000"
"21173","10.913471","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17965057 Win=65535 Len=0","20","2","2","","","0.000015000","1.249501000"
"21177","10.913631","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17967977 Win=65535 Len=0","20","2","2","","","0.000018000","1.249661000"
"21178","10.913637","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17969153 Win=65535 Len=0","20","2","2","","","0.000006000","1.249667000"
"21182","10.913684","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17973249 Win=65535 Len=0","20","2","2","","","0.000032000","1.249714000"
"21186","10.913833","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17976169 Win=65535 Len=0","20","2","2","","","0.000020000","1.249863000"
"21187","10.913840","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17977345 Win=65535 Len=0","20","2","2","","","0.000007000","1.249870000"
"21190","10.913883","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17980265 Win=65535 Len=0","20","2","2","","","0.000027000","1.249913000"
"21192","10.913922","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17981441 Win=65535 Len=0","20","2","2","","","0.000018000","1.249952000"
"21200","10.914062","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17984361 Win=65535 Len=0","20","2","2","","","0.000016000","1.250092000"
"21202","10.914085","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17986997 Win=65535 Len=0","20","2","2","","","0.000013000","1.250115000"
"21203","10.914092","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17989633 Win=65535 Len=0","20","2","2","","","0.000007000","1.250122000"
"21207","10.914225","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17992553 Win=65535 Len=0","20","2","2","","","0.000019000","1.250255000"
"21208","10.914232","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17993729 Win=65535 Len=0","20","2","2","","","0.000007000","1.250262000"
"21212","10.914429","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17996649 Win=65535 Len=0","20","2","2","","","0.000020000","1.250459000"
"21213","10.914436","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=17997825 Win=65535 Len=0","20","2","2","","","0.000007000","1.250466000"
"21217","10.914485","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18001921 Win=65535 Len=0","20","2","2","","","0.000024000","1.250515000"
"21220","10.914528","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18004841 Win=65535 Len=0","20","2","2","","","0.000016000","1.250558000"
"21222","10.914582","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18006017 Win=65535 Len=0","20","2","2","","","0.000022000","1.250612000"
"21225","10.914632","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18008937 Win=65535 Len=0","20","2","2","","","0.000019000","1.250662000"
"21227","10.914678","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18010113 Win=65535 Len=0","20","2","2","","","0.000021000","1.250708000"
"21231","10.914818","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18013033 Win=65535 Len=0","20","2","2","","","0.000019000","1.250848000"
"21232","10.914824","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18014209 Win=65535 Len=0","20","2","2","","","0.000006000","1.250854000"
"21236","10.914874","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18018305 Win=65535 Len=0","20","2","2","","","0.000020000","1.250904000"
"21240","10.915129","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18021225 Win=65535 Len=0","20","2","2","","","0.000020000","1.251159000"
"21241","10.915136","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18022401 Win=65535 Len=0","20","2","2","","","0.000007000","1.251166000"
"21245","10.915240","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18025321 Win=65535 Len=0","20","2","2","","","0.000017000","1.251270000"
"21246","10.915247","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18026497 Win=65535 Len=0","20","2","2","","","0.000007000","1.251277000"
"21249","10.915298","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18029417 Win=65535 Len=0","20","2","2","","","0.000019000","1.251328000"
"21251","10.915337","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18030593 Win=65535 Len=0","20","2","2","","","0.000019000","1.251367000"
"21254","10.915461","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18033513 Win=65535 Len=0","20","2","2","","","0.000019000","1.251491000"
"21257","10.915519","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18036149 Win=65535 Len=0","20","2","2","","","0.000017000","1.251549000"
"21260","10.915565","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18038785 Win=65535 Len=0","20","2","2","","","0.000019000","1.251595000"
"21264","10.915756","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18041705 Win=65535 Len=0","20","2","2","","","0.000020000","1.251786000"
"21265","10.915777","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18042881 Win=65535 Len=0","20","2","2","","","0.000021000","1.251807000"
"21269","10.915881","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18045801 Win=65535 Len=0","20","2","2","","","0.000021000","1.251911000"
"21270","10.915888","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18046977 Win=65535 Len=0","20","2","2","","","0.000007000","1.251918000"
"21273","10.915958","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18049897 Win=65535 Len=0","20","2","2","","","0.000021000","1.251988000"
"21275","10.916008","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18051073 Win=65535 Len=0","20","2","2","","","0.000019000","1.252038000"
"21278","10.916058","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18053993 Win=65535 Len=0","20","2","2","","","0.000020000","1.252088000"
"21280","10.916113","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18055169 Win=65535 Len=0","20","2","2","","","0.000021000","1.252143000"
"21283","10.916287","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18058089 Win=65535 Len=0","20","2","2","","","0.000020000","1.252317000"
"21286","10.916325","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18060725 Win=65535 Len=0","20","2","2","","","0.000013000","1.252355000"
