"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"8918","10.359430","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6546869 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000052000","0.695460000"
"8919","10.359442","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6548329 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000012000","0.695472000"
"8920","10.359448","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6549505 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.695478000"
"8921","10.359480","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6550965 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000032000","0.695510000"
"8922","10.359487","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6552425 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","0.695517000"
"8928","10.359979","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6553601 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000187000","0.696009000"
"8929","10.359991","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6555061 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","0.696021000"
"8930","10.359997","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6556521 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.696027000"
"8931","10.360002","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6557697 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","0.696032000"
"8932","10.360055","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6559157 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000053000","0.696085000"
"8933","10.360064","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6560617 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","0.696094000"
"8934","10.360069","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6561793 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","0.696099000"
"8935","10.360100","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6563253 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000031000","0.696130000"
"8936","10.360105","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6564713 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000005000","0.696135000"
"8942","10.360580","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6565889 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000185000","0.696610000"
"8943","10.360591","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6567349 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000011000","0.696621000"
"8944","10.360599","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6568809 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","0.696629000"
"8945","10.360604","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6569985 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","0.696634000"
"8946","10.360653","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6571445 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000049000","0.696683000"
"8947","10.360662","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6572905 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","0.696692000"
"8948","10.360668","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6574081 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.696698000"
"8949","10.360673","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6575541 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","0.696703000"
"8950","10.360703","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6577001 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000030000","0.696733000"
"8956","10.361168","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6578177 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000155000","0.697198000"
"8957","10.361185","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6579637 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000017000","0.697215000"
"8958","10.361194","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6581097 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","0.697224000"
"8959","10.361197","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6582273 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000003000","0.697227000"
"8960","10.361203","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6583733 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.697233000"
"8961","10.361241","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6585193 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000038000","0.697271000"
"8962","10.361342","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6586369 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000101000","0.697372000"
"8963","10.361357","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6587829 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000015000","0.697387000"
"8964","10.361363","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6589289 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.697393000"
"8970","10.361767","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6590465 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000137000","0.697797000"
"8971","10.361801","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6591925 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000034000","0.697831000"
"8972","10.361807","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6593385 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.697837000"
"8973","10.361813","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6594561 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.697843000"
"8974","10.361819","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6596021 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.697849000"
"8975","10.361825","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6597481 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.697855000"
"8977","10.361958","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6598657 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000018000","0.697988000"
"8978","10.361965","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6600117 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.697995000"
"8979","10.361971","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6601577 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.698001000"
"8984","10.362345","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6602753 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000143000","0.698375000"
"8985","10.362358","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6604213 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","0.698388000"
"8986","10.362366","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6605673 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","0.698396000"
"8987","10.362398","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6606849 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000032000","0.698428000"
"8988","10.362449","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6608309 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000051000","0.698479000"
"8989","10.362460","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6609769 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000011000","0.698490000"
"8991","10.362538","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6610945 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000017000","0.698568000"
"8992","10.362542","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6612405 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000004000","0.698572000"
"8993","10.362548","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6613865 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.698578000"
"8998","10.363124","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6615041 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000321000","0.699154000"
"8999","10.363137","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6616501 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","0.699167000"
"9000","10.363144","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6617961 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","0.699174000"
"9001","10.363149","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6619137 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","0.699179000"
"9002","10.363155","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6620597 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.699185000"
"9003","10.363159","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6622057 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000004000","0.699189000"
"9004","10.363209","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6623233 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000050000","0.699239000"
"9005","10.363260","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6624693 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000051000","0.699290000"
"9006","10.363271","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6626153 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000011000","0.699301000"
"9012","10.363913","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6627329 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000337000","0.699943000"
"9013","10.363925","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6628789 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","0.699955000"
"9014","10.363932","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6630249 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","0.699962000"
"9015","10.363938","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6631425 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.699968000"
"9016","10.363990","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6632885 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000052000","0.700020000"
"9017","10.363999","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6634345 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","0.700029000"
"9018","10.364005","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6635521 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.700035000"
"9019","10.364045","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6636981 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000040000","0.700075000"
"9020","10.364052","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6638441 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","0.700082000"
"9026","10.364398","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6639617 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000064000","0.700428000"
"9027","10.364415","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6641077 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000017000","0.700445000"
"9028","10.364421","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6642537 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.700451000"
"9030","10.364553","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6643713 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000038000","0.700583000"
"9031","10.364569","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6645173 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","0.700599000"
"9032","10.364575","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6646633 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.700605000"
"9033","10.364616","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6647809 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000041000","0.700646000"
"9034","10.364623","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6649269 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.700653000"
"9035","10.364668","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6650729 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000045000","0.700698000"
"9037","10.364768","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6651905 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000023000","0.700798000"
"9038","10.364775","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6653365 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.700805000"
"9039","10.364781","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6654825 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.700811000"
"9041","10.364940","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6656001 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000049000","0.700970000"
"9042","10.364956","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6657461 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","0.700986000"
"9043","10.364962","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6658921 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.700992000"
"9044","10.365003","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6660097 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000041000","0.701033000"
"9045","10.365010","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6661557 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.701040000"
"9046","10.365054","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6663017 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000044000","0.701084000"
"9048","10.365140","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6664193 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","0.701170000"
"9049","10.365146","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6665653 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.701176000"
"9050","10.365189","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6667113 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000043000","0.701219000"
"9052","10.365389","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6668289 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000127000","0.701419000"
"9053","10.365414","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6669749 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000025000","0.701444000"
"9054","10.365420","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6671209 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.701450000"
"9055","10.365424","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6672385 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000004000","0.701454000"
"9056","10.365430","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6673845 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.701460000"
"9057","10.365435","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6675305 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000005000","0.701465000"
"9058","10.365543","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6676481 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000108000","0.701573000"
"9059","10.365552","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6677941 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000009000","0.701582000"
"9060","10.365556","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6679401 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000004000","0.701586000"
"9066","10.365929","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6680577 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000068000","0.701959000"
"9067","10.365944","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6682037 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000015000","0.701974000"
"9068","10.365976","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6683497 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000032000","0.702006000"
"9069","10.365983","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6684673 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.702013000"
"9070","10.366029","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6686133 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000046000","0.702059000"
"9071","10.366040","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6687593 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000011000","0.702070000"
"9073","10.366148","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6688769 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000027000","0.702178000"
"9074","10.366155","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6690229 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.702185000"
"9075","10.366160","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6691689 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000005000","0.702190000"
"9077","10.366444","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6692865 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000188000","0.702474000"
"9078","10.366455","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6694325 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000011000","0.702485000"
"9079","10.366463","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6695785 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","0.702493000"
"9080","10.366469","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6696961 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.702499000"
"9081","10.366521","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6698421 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000052000","0.702551000"
"9082","10.366528","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6699881 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","0.702558000"
"9083","10.366532","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6701057 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000004000","0.702562000"
"9084","10.366566","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6702517 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000034000","0.702596000"
"9085","10.366572","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6703977 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.702602000"
"9091","10.366946","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6705153 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000063000","0.702976000"
"9092","10.366962","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6706613 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","0.702992000"
"9093","10.366970","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6708073 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","0.703000000"
"9094","10.367005","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6709249 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000035000","0.703035000"
"9095","10.367055","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6710709 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000050000","0.703085000"
"9096","10.367066","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6712169 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000011000","0.703096000"
"9097","10.367139","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6713345 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000073000","0.703169000"
"9098","10.367150","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6714805 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000011000","0.703180000"
"9099","10.367156","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6716265 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.703186000"
"9101","10.367550","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6717441 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000313000","0.703580000"
"9102","10.367565","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6718901 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000015000","0.703595000"
"9103","10.367571","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6720361 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.703601000"
"9104","10.367576","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6721537 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","0.703606000"
"9105","10.367581","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6722997 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","0.703611000"
"9106","10.367585","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6724457 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000004000","0.703615000"
"9107","10.367630","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6725633 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000045000","0.703660000"
"9108","10.367637","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6727093 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.703667000"
"9109","10.367682","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=6728553 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000045000","0.703712000"
"9115","10.368178","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6729729 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000164000","0.704208000"
"9116","10.368192","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=6731189 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","0.704222000"
